//X Y Z isTree Original_cloud_index
9039
1.44270182 -1.88943684 -0.12458668 1.000000 0.000000
1.45114613 -1.90049589 -0.04173803 1.000000 0.000000
1.44946134 -1.89828944 0.04168956 1.000000 0.000000
1.45805943 -1.90954995 0.12591290 1.000000 0.000000
1.48425150 -1.94385242 0.21397279 1.000000 0.000000
1.51227653 -1.98055542 0.30596673 1.000000 0.000000
1.55742002 -2.03967762 0.40645975 1.000000 0.000000
1.60663056 -2.10412645 0.51459736 1.000000 0.000000
1.49419558 -1.94333267 -0.21446584 1.000000 0.000000
1.45240760 -1.88898373 -0.12487720 1.000000 0.000000
1.45228183 -1.88882017 -0.04158831 1.000000 0.000000
1.46848536 -1.90989423 0.04205232 1.000000 0.000000
1.47007561 -1.91196251 0.12639628 1.000000 0.000000
1.49818361 -1.94851947 0.21503824 1.000000 0.000000
1.51249683 -1.96713495 0.30467519 1.000000 0.000000
1.55752766 -2.02570152 0.40471300 1.000000 0.000000
1.60154819 -2.08295417 0.51072973 1.000000 0.000000
1.49815977 -1.93502736 -0.21410240 1.000000 0.000000
1.47837698 -1.90947592 -0.12655887 1.000000 0.000000
1.46679187 -1.89451253 -0.04182169 1.000000 0.000000
1.46215272 -1.88852060 0.04168942 1.000000 0.000000
1.48089242 -1.91272485 0.12677421 1.000000 0.000000
1.49906647 -1.93619847 0.21423198 1.000000 0.000000
1.53298986 -1.98001409 0.30746427 1.000000 0.000000
1.55616605 -2.00994849 0.40260583 1.000000 0.000000
1.60854495 -2.07760119 0.51073670 1.000000 0.000000
1.52428961 -1.95519900 -0.21689856 1.000000 0.000000
1.48371947 -1.90315986 -0.12646925 1.000000 0.000000
1.47220755 -1.88839364 -0.04179534 1.000000 0.000000
1.47305202 -1.88947678 0.04181932 1.000000 0.000000
1.48995602 -1.91115952 0.12700084 1.000000 0.000000
1.50592399 -1.93164158 0.21428522 1.000000 0.000000
1.53552783 -1.96961427 0.30664709 1.000000 0.000000
1.55923736 -2.00002623 0.40166327 1.000000 0.000000
1.61209333 -2.06782436 0.50965917 1.000000 0.000000
1.54802442 -1.97197247 -0.21933386 1.000000 0.000000
1.50110734 -1.91220653 -0.12740415 1.000000 0.000000
1.48641169 -1.89348626 -0.04201813 1.000000 0.000000
1.48441994 -1.89094901 0.04196182 1.000000 0.000000
1.50885761 -1.92207932 0.12806195 1.000000 0.000000
1.52613473 -1.94408810 0.21623239 1.000000 0.000000
1.53970194 -1.96137083 0.30616570 1.000000 0.000000
1.57536507 -2.00680089 0.40408230 1.000000 0.000000
1.61978436 -2.06338501 0.50990063 1.000000 0.000000
1.58036339 -1.99933004 -0.22296482 1.000000 0.000000
1.51614404 -1.91808569 -0.12813383 1.000000 0.000000
1.49921131 -1.89666378 -0.04219995 1.000000 0.000000
1.49704182 -1.89391935 0.04213888 1.000000 0.000000
1.51001847 -1.91033602 0.12761614 1.000000 0.000000
1.52463353 -1.92882586 0.21510220 1.000000 0.000000
1.53758240 -1.94520748 0.30444562 1.000000 0.000000
1.58370876 -2.00356221 0.40449709 1.000000 0.000000
1.63015556 -2.06232238 0.51098585 1.000000 0.000000
1.53061259 -1.92310071 -0.12881096 1.000000 0.000000
1.51830816 -1.90764129 -0.04255721 1.000000 0.000000
1.50929606 -1.89631820 0.04230461 1.000000 0.000000
1.51945210 -1.90907848 0.12787174 1.000000 0.000000
1.52647316 -1.91789997 0.21445329 1.000000 0.000000
1.55843771 -1.95806098 0.30727342 1.000000 0.000000
1.58838749 -1.99569070 0.40398082 1.000000 0.000000
1.62746680 -2.04479098 0.50799119 1.000000 0.000000
1.54688036 -1.93022251 -0.12963463 1.000000 0.000000
1.52561510 -1.90368736 -0.04258288 1.000000 0.000000
1.52008784 -1.89679027 0.04242860 1.000000 0.000000
1.53824258 -1.91944408 0.12891075 1.000000 0.000000
1.54074359 -1.92256486 0.21555133 1.000000 0.000000
1.55970407 -1.94622397 0.30623478 1.000000 0.000000
1.58835697 -1.98197758 0.40228069 1.000000 0.000000
1.64031339 -2.04680967 0.50985616 1.000000 0.000000
1.56366825 -1.93782055 -0.13049631 1.000000 0.000000
1.53823960 -1.90630734 -0.04275661 1.000000 0.000000
1.52772093 -1.89327192 0.04246424 1.000000 0.000000
1.53798795 -1.90599561 0.12835315 1.000000 0.000000
1.54793751 -1.91832578 0.21565674 1.000000 0.000000
1.56482434 -1.93925333 0.30596179 1.000000 0.000000
1.60170603 -1.98496008 0.40397376 1.000000 0.000000
1.64680326 -2.04084802 0.50974363 1.000000 0.000000
1.58061647 -1.94544125 -0.13136563 1.000000 0.000000
1.54990709 -1.90764368 -0.04290290 1.000000 0.000000
1.53925169 -1.89452899 0.04260795 1.000000 0.000000
1.54628074 -1.90318024 0.12851197 1.000000 0.000000
1.56260216 -1.92326891 0.21680020 1.000000 0.000000
1.57409048 -1.93740892 0.30650175 1.000000 0.000000
1.60763276 -1.97869301 0.40379304 1.000000 0.000000
1.64506745 -2.02476835 0.50710219 1.000000 0.000000
1.59071410 -1.94451165 -0.13166226 1.000000 0.000000
1.55885041 -1.90556097 -0.04297336 1.000000 0.000000
1.55227852 -1.89752734 0.04279219 1.000000 0.000000
1.56408548 -1.91196036 0.12945822 1.000000 0.000000
1.57514000 -1.92547357 0.21764281 1.000000 0.000000
1.59454155 -1.94919038 0.30920964 1.000000 0.000000
1.61702788 -1.97667789 0.40448591 1.000000 0.000000
1.64820588 -2.01479030 0.50598437 1.000000 0.000000
1.61861491 -1.96513677 -0.13342549 1.000000 0.000000
1.57678211 -1.91434824 -0.04329051 1.000000 0.000000
1.56757653 -1.90317190 0.04303777 1.000000 0.000000
1.56016564 -1.89417434 0.12860741 1.000000 0.000000
1.57055068 -1.90678275 0.21612413 1.000000 0.000000
1.59418631 -1.93547833 0.30788061 1.000000 0.000000
1.61684179 -1.96298409 0.40279078 1.000000 0.000000
1.66785491 -2.02491856 0.50992942 1.000000 0.000000
1.64164770 -1.97953844 -0.13477626 1.000000 0.000000
1.58200586 -1.90762091 -0.04325808 1.000000 0.000000
1.57394230 -1.89789760 0.04303759 1.000000 0.000000
1.57204223 -1.89560652 0.12906177 1.000000 0.000000
1.59363139 -1.92163932 0.21841243 1.000000 0.000000
1.60150254 -1.93113053 0.30804139 1.000000 0.000000
1.62651062 -1.96128583 0.40355906 1.000000 0.000000
1.67856610 -2.02405548 0.51112646 1.000000 0.000000
1.59602547 -1.91144705 -0.04346595 1.000000 0.000000
1.58724630 -1.90093291 0.04322686 1.000000 0.000000
1.57666659 -1.88826227 0.12892094 1.000000 0.000000
1.59863794 -1.91457582 0.21821760 1.000000 0.000000
1.60789430 -1.92566144 0.30802721 1.000000 0.000000
1.64507639 -1.97019196 0.40652424 1.000000 0.000000
1.68043780 -2.01254177 0.50963891 1.000000 0.000000
1.60958183 -1.91459799 -0.04366007 1.000000 0.000000
1.59896696 -1.90197158 0.04337214 1.000000 0.000000
1.59858263 -1.90151429 0.13019094 1.000000 0.000000
1.60747063 -1.91208661 0.21854694 1.000000 0.000000
1.62037802 -1.92744005 0.30917901 1.000000 0.000000
1.65267301 -1.96585500 0.40677041 1.000000 0.000000
1.69389415 -2.01488757 0.51166821 1.000000 0.000000
1.64051223 -1.93815958 -0.04432254 1.000000 0.000000
1.61718059 -1.91059482 0.04369218 1.000000 0.000000
1.60798848 -1.89973485 0.13043749 1.000000 0.000000
1.61543047 -1.90852714 0.21875793 1.000000 0.000000
1.62483060 -1.91963279 0.30879879 1.000000 0.000000
1.65944695 -1.96052969 0.40681750 1.000000 0.000000
1.69202411 -1.99901748 0.50907588 1.000000 0.000000
1.66204095 -1.95029640 -0.04472728 1.000000 0.000000
1.63073885 -1.91356540 0.04388490 1.000000 0.000000
1.62375045 -1.90536499 0.13119712 1.000000 0.000000
1.63095558 -1.91381967 0.21999012 1.000000 0.000000
1.64123011 -1.92587614 0.31068656 1.000000 0.000000
1.66739380 -1.95657754 0.40715516 1.000000 0.000000
1.70334172 -1.99876010 0.51046187 1.000000 0.000000
1.67502058 -1.95223033 -0.04490017 1.000000 0.000000
1.64739978 -1.92003846 0.04415978 1.000000 0.000000
1.62959278 -1.89928436 0.13115391 1.000000 0.000000
1.63486552 -1.90542972 0.21965455 1.000000 0.000000
1.66454196 -1.94001758 0.31386647 1.000000 0.000000
1.67864585 -1.95645559 0.40829870 1.000000 0.000000
1.71008110 -1.99309325 0.51047605 1.000000 0.000000
1.69259727 -1.95938420 -0.04519498 1.000000 0.000000
1.65339661 -1.91400480 0.04414826 1.000000 0.000000
1.64673030 -1.90628779 0.13201804 1.000000 0.000000
1.64591312 -1.90534174 0.22027932 1.000000 0.000000
1.66977334 -1.93296278 0.31362909 1.000000 0.000000
1.68276334 -1.94800031 0.40770930 1.000000 0.000000
1.71612227 -1.98661721 0.51028824 1.000000 0.000000
1.71943963 -1.97701907 -0.04573446 1.000000 0.000000
1.67040098 -1.92063427 0.04443011 1.000000 0.000000
1.65491176 -1.90282464 0.13216174 1.000000 0.000000
1.65798426 -1.90635741 0.22103819 1.000000 0.000000
1.67406547 -1.92484760 0.31322134 1.000000 0.000000
1.69331408 -1.94697988 0.40868169 1.000000 0.000000
1.71836460 -1.97578299 0.50898236 1.000000 0.000000
1.76296186 -2.01338840 -0.04671227 1.000000 0.000000
1.68432140 -1.92357719 0.04462857 1.000000 0.000000
1.66887283 -1.90593410 0.13276559 1.000000 0.000000
1.67031002 -1.90757549 0.22182751 1.000000 0.000000
1.68583703 -1.92530811 0.31421426 1.000000 0.000000
1.70149386 -1.94318891 0.40908113 1.000000 0.000000
1.73686790 -1.98358786 0.51249021 1.000000 0.000000
1.70433640 -1.93331814 0.04498689 1.000000 0.000000
1.68314290 -1.90927708 0.13339081 1.000000 0.000000
1.68150842 -1.90742302 0.22246414 1.000000 0.000000
1.70584857 -1.93503332 0.31673309 1.000000 0.000000
1.70766580 -1.93709469 0.40900120 1.000000 0.000000
1.72867393 -1.96092534 0.50812966 1.000000 0.000000
1.71854293 -1.93630695 0.04519027 1.000000 0.000000
1.69537973 -1.91020858 0.13385227 1.000000 0.000000
1.69305301 -1.90758705 0.22314407 1.000000 0.000000
1.71141994 -1.92828143 0.31656536 1.000000 0.000000
1.71949530 -1.93737996 0.41027638 1.000000 0.000000
1.75046015 -1.97226858 0.51258689 1.000000 0.000000
1.74062407 -1.94799113 0.04559890 1.000000 0.000000
1.70052278 -1.90311253 0.13375381 1.000000 0.000000
1.69956672 -1.90204239 0.22316080 1.000000 0.000000
1.70719087 -1.91057503 0.31459641 1.000000 0.000000
1.72885895 -1.93482447 0.41096044 1.000000 0.000000
1.76912165 -1.97988367 0.51610476 1.000000 0.000000
1.75038779 -1.94574845 0.04568352 1.000000 0.000000
1.71929836 -1.91118896 0.13472582 1.000000 0.000000
1.72297466 -1.91527557 0.22538993 1.000000 0.000000
1.72799575 -1.92085719 0.31724170 1.000000 0.000000
1.73431230 -1.92787874 0.41071793 1.000000 0.000000
1.77512860 -1.97325051 0.51592422 1.000000 0.000000
1.77652311 -1.96153367 0.04619373 1.000000 0.000000
1.72920823 -1.90929127 0.13499998 1.000000 0.000000
1.73431301 -1.91492760 0.22603199 1.000000 0.000000
1.74754834 -1.92954123 0.31964183 1.000000 0.000000
1.75427914 -1.93697309 0.41390613 1.000000 0.000000
1.76740456 -1.95146537 0.51177478 1.000000 0.000000
1.79851222 -1.97248042 0.04659327 1.000000 0.000000
1.75608861 -1.92595315 0.13659364 1.000000 0.000000
1.74042439 -1.90877378 0.22599313 1.000000 0.000000
1.74529183 -1.91411209 0.31805345 1.000000 0.000000
1.76264942 -1.93314862 0.41434944 1.000000 0.000000
1.83790910 -2.00216365 0.04743973 1.000000 0.000000
1.77470410 -1.93331003 0.13753664 1.000000 0.000000
1.74922705 -1.90555608 0.22630528 1.000000 0.000000
1.75414681 -1.91091549 0.31849778 1.000000 0.000000
1.77187765 -1.93023098 0.41499507 1.000000 0.000000
1.77962708 -1.92567277 0.13741703 1.000000 0.000000
1.76684952 -1.91184664 0.22775459 1.000000 0.000000
1.76113331 -1.90566123 0.31860441 1.000000 0.000000
1.77062535 -1.91593230 0.41319492 1.000000 0.000000
1.80973887 -1.94513094 0.13923779 1.000000 0.000000
1.77693534 -1.90987337 0.22822797 1.000000 0.000000
1.78115833 -1.91441226 0.32106411 1.000000 0.000000
1.78831160 -1.92210066 0.41581598 1.000000 0.000000
1.81068003 -1.93310547 0.13881077 1.000000 0.000000
1.77714169 -1.89729941 0.22743616 1.000000 0.000000
1.78811717 -1.90901697 0.32116294 1.000000 0.000000
1.79374433 -1.91502452 0.41558391 1.000000 0.000000
1.84576440 -1.95736694 0.14099652 1.000000 0.000000
1.81375563 -1.92342281 0.23129533 1.000000 0.000000
1.80064929 -1.90952396 0.32226208 1.000000 0.000000
1.81703424 -1.92689967 0.41948065 1.000000 0.000000
1.86622405 -1.96581697 0.14205512 1.000000 0.000000
1.81650734 -1.91344714 0.23082682 1.000000 0.000000
1.81428504 -1.91110611 0.32355389 1.000000 0.000000
1.83096862 -1.92868006 0.42120230 1.000000 0.000000
1.89008677 -1.97763145 0.14336599 1.000000 0.000000
1.84605813 -1.93156350 0.23375764 1.000000 0.000000
1.83449197 -1.91946173 0.32600799 1.000000 0.000000
1.83267784 -1.91756356 0.42011416 1.000000 0.000000
1.91831422 -1.99374032 0.14499924 1.000000 0.000000
1.85351145 -1.92638958 0.23388225 1.000000 0.000000
1.84436035 -1.91687858 0.32661772 1.000000 0.000000
1.83532596 -1.90748906 0.41925275 1.000000 0.000000
1.96749628 -2.03118157 0.14820115 1.000000 0.000000
1.87404919 -1.93470967 0.23565392 1.000000 0.000000
1.85983145 -1.92003167 0.32821563 1.000000 0.000000
1.85276997 -1.91274166 0.42177024 1.000000 0.000000
1.88562667 -1.93364668 0.23629318 1.000000 0.000000
1.86937547 -1.91698158 0.32876381 1.000000 0.000000
1.87164807 -1.91931212 0.42460042 1.000000 0.000000
1.90679502 -1.94228303 0.23812847 1.000000 0.000000
1.88289368 -1.91793680 0.33000848 1.000000 0.000000
1.92456448 -1.94727993 0.23953088 1.000000 0.000000
1.89569974 -1.91807449 0.33112392 1.000000 0.000000
1.94764531 -1.95746255 0.24158533 1.000000 0.000000
1.91523516 -1.92488909 0.33340704 1.000000 0.000000
1.97040343 -1.96710038 0.24358878 1.000000 0.000000
1.92949593 -1.92626143 0.33476341 1.000000 0.000000
2.00641680 -1.98966634 0.24721479 1.000000 0.000000
1.94598150 -1.92973566 0.33649918 1.000000 0.000000
-37.48933029 -0.00009948 -5.93771791 0.000000 1.000000
-47.84860992 -0.00012697 -5.87506151 0.000000 1.000000
-65.88304138 -0.00017483 -5.76401043 0.000000 1.000000
-106.23773193 -0.00028191 -5.56767511 0.000000 1.000000
-37.49435043 -0.12581168 -5.93854618 0.000000 1.000000
-47.84492111 -0.16054285 -5.87464190 0.000000 1.000000
-65.89991760 -0.22112609 -5.76551962 0.000000 1.000000
-106.22368622 -0.35643187 -5.56697083 0.000000 1.000000
-37.50130081 -0.25157332 -5.93974733 0.000000 1.000000
-47.84830093 -0.32098505 -5.87515640 0.000000 1.000000
-65.90782166 -0.44213530 -5.76630831 0.000000 1.000000
-106.23932648 -0.71269476 -5.56788445 0.000000 1.000000
-37.50526810 -0.37735721 -5.94054270 0.000000 1.000000
-47.85151672 -0.48145545 -5.87571621 0.000000 1.000000
-65.88939667 -0.66294259 -5.76485872 0.000000 1.000000
-106.24611664 -1.06898952 -5.56839705 0.000000 1.000000
-37.49239349 -0.50295031 -5.93873739 0.000000 1.000000
-47.83519745 -0.64169621 -5.87394333 0.000000 1.000000
-65.88814545 -0.88387156 -5.76497555 0.000000 1.000000
-106.25247192 -1.42534804 -5.56894875 0.000000 1.000000
-37.48558426 -0.62856996 -5.93795919 0.000000 1.000000
-47.84500122 -0.80227989 -5.87544441 0.000000 1.000000
-65.90500641 -1.10511565 -5.76674271 0.000000 1.000000
-106.27316284 -1.78202152 -5.57031488 0.000000 1.000000
-37.48324203 -0.75424808 -5.93795538 0.000000 1.000000
-47.84442520 -0.96273857 -5.87573719 0.000000 1.000000
-65.89337158 -1.32592452 -5.76608133 0.000000 1.000000
-106.26014709 -2.13819575 -5.56997728 0.000000 1.000000
-37.49605942 -0.88028330 -5.94041967 0.000000 1.000000
-47.84397888 -1.12321818 -5.87611151 0.000000 1.000000
-65.87863159 -1.54661202 -5.76521301 0.000000 1.000000
-106.26190948 -2.49467778 -5.57047701 0.000000 1.000000
-37.50288773 -1.00626361 -5.94200230 0.000000 1.000000
-47.84511185 -1.28376234 -5.87674618 0.000000 1.000000
-65.90332794 -1.76829374 -5.76786089 0.000000 1.000000
-106.25298309 -2.85094047 -5.57047844 0.000000 1.000000
-37.48481369 -1.13156068 -5.93970680 0.000000 1.000000
-47.84128189 -1.44419312 -5.87683773 0.000000 1.000000
-65.90001678 -1.98933542 -5.76812220 0.000000 1.000000
-106.25417328 -3.20751333 -5.57107353 0.000000 1.000000
-37.49104691 -1.25757718 -5.94132900 0.000000 1.000000
-47.84013367 -1.60472083 -5.87732458 0.000000 1.000000
-65.88275909 -2.20993185 -5.76722765 0.000000 1.000000
-106.24636078 -3.56386423 -5.57125950 0.000000 1.000000
-37.47552872 -1.38286126 -5.93957138 0.000000 1.000000
-47.82308578 -1.76469004 -5.87592411 0.000000 1.000000
-65.89743042 -2.43164039 -5.76919317 0.000000 1.000000
-106.25076294 -3.92069340 -5.57214785 0.000000 1.000000
-37.49520493 -1.50948918 -5.94345856 0.000000 1.000000
-47.82538605 -1.92536366 -5.87696695 0.000000 1.000000
-65.89078522 -2.65264392 -5.76935816 0.000000 1.000000
-106.25161743 -4.27749825 -5.57291365 0.000000 1.000000
-37.47948837 -1.63473952 -5.94180298 0.000000 1.000000
-47.82962036 -2.08618021 -5.87831402 0.000000 1.000000
-65.86907959 -2.87300563 -5.76826811 0.000000 1.000000
-106.23922729 -4.63382673 -5.57304716 0.000000 1.000000
-37.46538162 -1.75999653 -5.94046831 0.000000 1.000000
-47.82070160 -2.24645448 -5.87811041 0.000000 1.000000
-65.88076019 -3.09485483 -5.77016783 0.000000 1.000000
-106.22371674 -4.99003029 -5.57308054 0.000000 1.000000
-37.47307968 -1.88629615 -5.94265842 0.000000 1.000000
-47.81045914 -2.40665269 -5.87781000 0.000000 1.000000
-65.85657501 -3.31504679 -5.76899052 0.000000 1.000000
-106.24461365 -5.34807396 -5.57508564 0.000000 1.000000
-37.45787048 -2.01145983 -5.94128227 0.000000 1.000000
-47.81227112 -2.56748366 -5.87905836 0.000000 1.000000
-65.84839630 -3.53601027 -5.76927996 0.000000 1.000000
-106.22427368 -5.70416498 -5.57499075 0.000000 1.000000
-37.46495819 -2.13783908 -5.94351006 0.000000 1.000000
-47.80388641 -2.72780275 -5.87911844 0.000000 1.000000
-65.83703613 -3.75681710 -5.76935577 0.000000 1.000000
-106.22437286 -6.06141329 -5.57603073 0.000000 1.000000
-37.44552231 -2.26271152 -5.94159698 0.000000 1.000000
-47.80242157 -2.88854527 -5.88009644 0.000000 1.000000
-65.83776855 -3.97836256 -5.77055597 0.000000 1.000000
-106.21978760 -6.41851711 -5.57688904 0.000000 1.000000
-37.43829346 -2.38828254 -5.94168711 0.000000 1.000000
-47.79617310 -3.04903769 -5.88055229 0.000000 1.000000
-65.82545471 -4.19917107 -5.77067852 0.000000 1.000000
-106.21257019 -6.77556610 -5.57767105 0.000000 1.000000
-37.43637848 -2.51421595 -5.94268751 0.000000 1.000000
-47.78027725 -3.20890927 -5.87988710 0.000000 1.000000
-65.82849121 -4.42102194 -5.77221155 0.000000 1.000000
-106.18226624 -7.13116980 -5.57730436 0.000000 1.000000
-37.42062759 -2.63921762 -5.94155884 0.000000 1.000000
-47.76982117 -3.36912966 -5.87995720 0.000000 1.000000
-65.80496216 -4.64111996 -5.77148056 0.000000 1.000000
-106.17780304 -7.48855162 -5.57835674 0.000000 1.000000
-37.41235352 -2.76472497 -5.94168329 0.000000 1.000000
-47.77738953 -3.53068781 -5.88231325 0.000000 1.000000
-65.77875519 -4.86096573 -5.77057934 0.000000 1.000000
-106.16277313 -7.84529257 -5.57891798 0.000000 1.000000
-37.39639282 -2.88964510 -5.94065380 0.000000 1.000000
-47.75172043 -3.68980861 -5.88064289 0.000000 1.000000
-65.79185486 -5.08378220 -5.77319098 0.000000 1.000000
-106.14232635 -8.20169258 -5.57925797 0.000000 1.000000
-37.40103531 -3.01618481 -5.94296455 0.000000 1.000000
-47.75329208 -3.85103655 -5.88239384 0.000000 1.000000
-65.75900269 -5.30309629 -5.77183580 0.000000 1.000000
-106.12497711 -8.55838776 -5.57982254 0.000000 1.000000
-37.39622116 -3.14202929 -5.94384003 0.000000 1.000000
-47.72931290 -4.01021528 -5.88106298 0.000000 1.000000
-65.74667358 -5.52403307 -5.77234697 0.000000 1.000000
-106.11459351 -8.91574383 -5.58081627 0.000000 1.000000
-37.38566208 -3.26741028 -5.94386959 0.000000 1.000000
-47.72630692 -4.17115593 -5.88238239 0.000000 1.000000
-65.73383331 -5.74496746 -5.77287912 0.000000 1.000000
-106.08004761 -9.27112198 -5.58060312 0.000000 1.000000
-37.38877487 -3.39403486 -5.94613981 0.000000 1.000000
-47.70383835 -4.33040380 -5.88136959 0.000000 1.000000
-65.72333527 -5.96615744 -5.77368116 0.000000 1.000000
-106.08428955 -9.62999725 -5.58249331 0.000000 1.000000
-37.36508179 -3.51823401 -5.94421482 0.000000 1.000000
-47.71056747 -4.49234772 -5.88402319 0.000000 1.000000
-65.71469116 -6.18758583 -5.77471161 0.000000 1.000000
-106.05758667 -9.98620605 -5.58281898 0.000000 1.000000
-37.35715103 -3.64388967 -5.94486332 0.000000 1.000000
-47.68100739 -4.65089893 -5.88226795 0.000000 1.000000
-65.68851471 -6.40738630 -5.77426672 0.000000 1.000000
-106.02095795 -10.34149170 -5.58268452 0.000000 1.000000
-37.35868454 -3.77052975 -5.94708586 0.000000 1.000000
-47.66501999 -4.81072569 -5.88225222 0.000000 1.000000
-65.67991638 -6.62892962 -5.77543259 0.000000 1.000000
-106.00942993 -10.69929790 -5.58393526 0.000000 1.000000
-37.32934570 -3.89404535 -5.94446039 0.000000 1.000000
-47.66786575 -4.97251797 -5.88462830 0.000000 1.000000
-65.65639496 -6.84900761 -5.77535057 0.000000 1.000000
-105.96233368 -11.05355835 -5.58337498 0.000000 1.000000
-37.32122421 -4.01973581 -5.94528008 0.000000 1.000000
-47.64290619 -5.13144732 -5.88363743 0.000000 1.000000
-65.63904572 -7.06974697 -5.77587700 0.000000 1.000000
-105.95905304 -11.41247082 -5.58518696 0.000000 1.000000
-37.30696869 -4.14478111 -5.94518900 0.000000 1.000000
-47.62194443 -5.29076862 -5.88320637 0.000000 1.000000
-65.61523438 -7.28981161 -5.77589989 0.000000 1.000000
-105.93081665 -11.76884842 -5.58574772 0.000000 1.000000
-37.30340958 -4.27104855 -5.94687080 0.000000 1.000000
-47.60867691 -5.45094872 -5.88379192 0.000000 1.000000
-65.59726715 -7.51055002 -5.77650309 0.000000 1.000000
-105.89993286 -12.12499714 -5.58623075 0.000000 1.000000
-37.26942444 -4.39380217 -5.94376755 0.000000 1.000000
-47.60216904 -5.61195993 -5.88528013 0.000000 1.000000
-65.58375549 -7.73186207 -5.77756310 0.000000 1.000000
-105.88202667 -12.48274517 -5.58746338 0.000000 1.000000
-37.28435516 -4.52235794 -5.94853354 0.000000 1.000000
-47.57794571 -5.77090597 -5.88464451 0.000000 1.000000
-65.56246185 -7.95231485 -5.77800369 0.000000 1.000000
-105.83619690 -12.83726597 -5.58728456 0.000000 1.000000
-37.26659012 -4.64704180 -5.94815207 0.000000 1.000000
-47.54803085 -5.92910957 -5.88337040 0.000000 1.000000
-65.53106689 -8.17154408 -5.77761889 0.000000 1.000000
-105.81215668 -13.19448566 -5.58831930 0.000000 1.000000
-37.23439789 -4.76986217 -5.94553280 0.000000 1.000000
-47.54243469 -6.09035921 -5.88517141 0.000000 1.000000
-65.51821136 -8.39312172 -5.77893400 0.000000 1.000000
-105.80390930 -13.55386639 -5.59025240 0.000000 1.000000
-37.22929764 -4.89613533 -5.94730616 0.000000 1.000000
-47.52749252 -6.25048161 -5.88588285 0.000000 1.000000
-65.48796844 -8.61251736 -5.77878141 0.000000 1.000000
-105.74765778 -13.90718746 -5.58971214 0.000000 1.000000
-37.21415329 -5.02113008 -5.94754267 0.000000 1.000000
-47.50214767 -6.40924120 -5.88537216 0.000000 1.000000
-65.48036957 -8.83495808 -5.78069210 0.000000 1.000000
-105.70668793 -14.26250553 -5.59004307 0.000000 1.000000
-37.19905090 -5.14614296 -5.94785309 0.000000 1.000000
-47.48107529 -6.56856537 -5.88545704 0.000000 1.000000
-65.45124817 -9.05457115 -5.78076839 0.000000 1.000000
-105.67672729 -14.61939240 -5.59101915 0.000000 1.000000
-37.17462158 -5.26984739 -5.94673872 0.000000 1.000000
-47.46294403 -6.72831297 -5.88597298 0.000000 1.000000
-65.43154907 -9.27552986 -5.78174353 0.000000 1.000000
-105.65284729 -14.97727299 -5.59238148 0.000000 1.000000
-37.16147995 -5.39514494 -5.94749689 0.000000 1.000000
-47.44811249 -6.88856983 -5.88696432 0.000000 1.000000
-65.41481781 -9.49699688 -5.78304625 0.000000 1.000000
-105.60208130 -15.33142853 -5.59238386 0.000000 1.000000
-37.13936234 -5.51914310 -5.94688559 0.000000 1.000000
-47.42993164 -7.04838562 -5.88760757 0.000000 1.000000
-65.36138153 -9.71311188 -5.78116798 0.000000 1.000000
-105.56640625 -15.68783283 -5.59324884 0.000000 1.000000
-37.12549210 -5.64436913 -5.94766092 0.000000 1.000000
-47.42233276 -7.20984793 -5.88963223 0.000000 1.000000
-65.34362793 -9.93450928 -5.78251171 0.000000 1.000000
-105.53446198 -16.04491806 -5.59437466 0.000000 1.000000
-37.12034988 -5.77098751 -5.94990349 0.000000 1.000000
-47.37528229 -7.36529064 -5.88682270 0.000000 1.000000
-65.31156921 -10.15379047 -5.78265476 0.000000 1.000000
-105.48780060 -16.39986610 -5.59478474 0.000000 1.000000
-37.10763931 -5.89650106 -5.95100212 0.000000 1.000000
-47.35998535 -7.52562475 -5.88802385 0.000000 1.000000
-65.27455139 -10.37229538 -5.78242350 0.000000 1.000000
-105.45028687 -16.75632477 -5.59574318 0.000000 1.000000
-37.07054138 -6.01810312 -5.94825506 0.000000 1.000000
-47.34824753 -7.68660545 -5.88973522 0.000000 1.000000
-65.25738525 -10.59400940 -5.78401709 0.000000 1.000000
-105.41710663 -17.11361694 -5.59699583 0.000000 1.000000
-37.05517578 -6.14319181 -5.94906092 0.000000 1.000000
-47.32944870 -7.84651279 -5.89063692 0.000000 1.000000
-65.22873688 -10.81394577 -5.78465891 0.000000 1.000000
-105.35872650 -17.46689796 -5.59697437 0.000000 1.000000
-37.03696823 -6.26783609 -5.94947767 0.000000 1.000000
-47.28413010 -8.00198269 -5.88830233 0.000000 1.000000
-65.19175720 -11.03252506 -5.78462791 0.000000 1.000000
-105.32389832 -17.82416344 -5.59826708 0.000000 1.000000
-37.02135849 -6.39294815 -5.95038033 0.000000 1.000000
-47.27214432 -8.16308117 -5.89018488 0.000000 1.000000
-65.14910889 -11.25012398 -5.78415775 0.000000 1.000000
-105.27615356 -18.17936897 -5.59893703 0.000000 1.000000
-36.98572159 -6.51457262 -5.94812965 0.000000 1.000000
-47.24090195 -8.32089520 -5.88973522 0.000000 1.000000
-65.11311340 -11.46886253 -5.78434372 0.000000 1.000000
-105.24096680 -18.53688240 -5.60034037 0.000000 1.000000
-36.98131561 -6.64171124 -5.95096922 0.000000 1.000000
-47.23073959 -8.48247147 -5.89198112 0.000000 1.000000
-65.08828735 -11.68962288 -5.78558779 0.000000 1.000000
